entry_time,exit_time,p0,avg_entry,exit_price,qty,cost_quote,proceeds,pnl,pnl_pct,fills,hold_bars,max_dd_from_p0,reason
2021-01-11 03:56:00+00:00,2021-01-11 04:01:00+00:00,1120.31,1103.7865636143931,1117.0320023777658,5.177275786453578,5720.327776990589,5777.399555865558,57.07177887496891,0.009977012000000084,5,6,0.027055011559300502,take_profit
2021-01-11 04:02:00+00:00,2021-01-11 04:15:00+00:00,1121.57,1116.3815760480863,1129.7781549606634,1.3661177084848195,1526.6352757412242,1541.8665342069178,15.2312584656936,0.009977012000000063,2,14,0.010271316101536223,take_profit
2021-01-11 04:16:00+00:00,2021-01-11 04:25:00+00:00,1132.6,1110.4152548898878,1075.9699999999998,5.900721241752684,6558.809691386368,6342.650035454146,-216.15965593222245,-0.03295714712017078,6,10,0.05791100123609388,stop_loss
2021-01-11 04:26:00+00:00,2021-01-11 04:29:00+00:00,1071.19,1061.461990689557,1074.1995345778319,2.866554568638972,3045.7845033511194,3076.1723318904674,30.387828539347993,0.009977011999999945,3,4,0.019781738067009638,take_profit
2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,1070.0,1070.0,1082.84,0.4303537017869341,460.9394003123318,465.5381982405207,4.598797928188901,0.009977011999999919,1,1,0.0016822429906541631,take_profit
2021-01-11 04:31:00+00:00,2021-01-11 04:37:00+00:00,1086.93,1077.059047918857,1089.9837564938832,2.8358004569054955,3057.3819221246176,3087.8854582502377,30.50353612562003,0.009977011999999888,3,7,0.019909285786573284,take_profit
2021-01-11 04:38:00+00:00,2021-01-11 04:39:00+00:00,1091.64,1091.64,1104.7396800000001,0.42342880665604704,462.69451701502226,467.31082576361536,4.616308748593099,0.009977012000000039,1,2,0.0016305741819649334,take_profit
2021-01-11 04:40:00+00:00,2021-01-11 04:51:00+00:00,1104.75,1099.639385984935,1112.8350586167542,1.3675930984029323,1505.3645996046398,1520.3836402792706,15.019040674630787,0.009977012000000066,2,12,0.007033265444670723,take_profit
2021-01-11 04:52:00+00:00,2021-01-11 05:06:00+00:00,1112.45,1112.45,1125.7994,0.41638959791603875,463.6762844861835,468.3023883406176,4.62610385443412,0.009977012000000117,1,15,0.005105847453818206,take_profit
2021-01-11 05:07:00+00:00,2021-01-11 06:04:00+00:00,1127.56,1110.9296334666699,1071.1819999999998,5.1141639214973775,5687.163414211761,5472.722137419645,-214.4412767921158,-0.03770619220405104,5,58,0.05104828124445701,stop_loss
2021-01-11 06:05:00+00:00,2021-01-11 06:07:00+00:00,1073.23,1068.265198660884,1081.0843810448146,1.3781395304153277,1473.6921914329803,1488.3952361112135,14.703044678233255,0.009977012000000077,2,3,0.010035127605452682,take_profit
2021-01-11 06:08:00+00:00,2021-01-11 06:16:00+00:00,1079.12,1064.5222384976735,1077.2965053596456,4.742593797561984,5053.6502158817475,5104.070544729402,50.42032884765467,0.009977011999999978,4,9,0.021341463414634124,take_profit
2021-01-11 06:17:00+00:00,2021-01-11 06:26:00+00:00,1082.95,1073.1151922789197,1085.9925745862668,2.817044586198578,3026.0393821589355,3056.230213387208,30.1908312282726,0.009977012000000104,3,10,0.01454360773812272,take_profit
2021-01-11 06:27:00+00:00,2021-01-11 06:47:00+00:00,1087.06,1071.02696739533,1032.7069999999999,5.23658970219461,5614.142931166273,5402.454978742704,-211.6879524235692,-0.0377061922040509,5,21,0.05036520523246187,stop_loss
2021-01-11 06:48:00+00:00,2021-01-11 06:50:00+00:00,1036.08,1022.0644607297334,1034.3292342584903,4.868287316360522,4980.684134808226,5030.3764801894185,49.692345381192354,0.009977012000000214,4,3,0.020345919234035913,take_profit
2021-01-11 06:51:00+00:00,2021-01-11 06:51:00+00:00,1040.31,1040.31,1052.79372,0.4319881614799084,449.85145572488835,454.339629096873,4.488173371984658,0.009977011999999952,1,1,0.0010573771279713826,take_profit
2021-01-11 06:52:00+00:00,2021-01-11 07:03:00+00:00,1052.4,1036.878167246376,1049.3207052533326,5.316033537349328,5517.596707934975,5572.645836501202,55.04912856622741,0.00997701199999994,5,12,0.03553781832003049,take_profit
2021-01-11 07:04:00+00:00,2021-01-11 07:26:00+00:00,1049.17,1033.69580647081,1046.1001561484597,5.3650101029612465,5551.339784889458,5606.725568539378,55.385783649920086,0.009977012000000098,5,23,0.03628582593859913,take_profit
2021-01-11 07:27:00+00:00,2021-01-11 07:30:00+00:00,1047.19,1047.19,1059.75628,0.43463174055738735,455.5976100042948,460.14311282647895,4.545502822184176,0.009977012000000014,1,4,0.003791098081532508,take_profit
2021-01-11 07:31:00+00:00,2021-01-11 07:32:00+00:00,1060.37,1060.37,1073.0944399999998,0.42944355296760434,455.824885145404,460.37265549439826,4.547770348994277,0.009977011999999912,1,2,0.003960881579071285,take_profit
2021-01-11 07:33:00+00:00,2021-01-11 07:37:00+00:00,1068.1,1063.158930229019,1075.9168373917673,1.3935182916650137,1483.014430651798,1497.8104834225842,14.796052770786218,0.009977012000000042,2,5,0.007209062821832992,take_profit
2021-01-11 07:38:00+00:00,2021-01-11 07:56:00+00:00,1077.06,1067.2786822992134,1080.086026486804,2.834624144114562,3028.3622836277527,3058.576290471855,30.214006844102187,0.00997701200000023,3,19,0.014316751155924318,take_profit
2021-01-11 07:57:00+00:00,2021-01-11 08:10:00+00:00,1076.05,1071.0721532374646,1083.9250190763141,1.3900486495743158,1490.3327329373296,1505.2018004978381,14.869067560508483,0.009977011999999967,2,14,0.012127689233771622,take_profit
2021-01-11 08:11:00+00:00,2021-01-11 08:16:00+00:00,1098.05,1092.9703804306475,1106.0860249958153,1.3644080476002167,1492.7503331814273,1507.6435211685823,14.893187987154988,0.009977011999999926,2,6,0.007331177997358914,take_profit
2021-01-11 08:17:00+00:00,2021-01-11 08:42:00+00:00,1110.05,1099.969083696583,1113.168712700942,2.7684369549745895,3048.243303939097,3078.655663961417,30.412360022319717,0.009977011999999902,3,26,0.017305526778073094,take_profit
2021-01-11 08:43:00+00:00,2021-01-11 09:26:00+00:00,1114.48,1098.0425502021485,1111.2190608045744,5.145230510746895,5655.337368767192,5711.76073755943,56.42336879223785,0.00997701199999985,5,44,0.027097839351087543,take_profit
2021-01-11 09:27:00+00:00,2021-01-11 09:52:00+00:00,1113.0,1102.8922932789487,1116.1270007982962,2.7871721753473357,3077.0277399720717,3107.727282658106,30.69954268603442,0.00997701200000006,3,26,0.014168912848158115,take_profit
2021-01-11 09:53:00+00:00,2021-01-11 09:58:00+00:00,1115.75,1115.75,1129.1390000000001,0.41694105789201436,465.667652996011,470.3136247579641,4.645971761953092,0.009977012000000117,1,6,0.00014340129957435076,take_profit
2021-01-11 09:59:00+00:00,2021-01-11 10:03:00+00:00,1129.98,1129.98,1143.5397600000001,0.41189583145942804,465.89995158410863,470.54824099186277,4.648289407754135,0.009977012000000137,1,5,0.002637214817961396,take_profit
2021-01-11 10:04:00+00:00,2021-01-11 11:05:00+00:00,1144.07,1127.1961277095793,1086.8664999999999,5.064533976593167,5714.437524594009,5498.967844953626,-215.46967964038322,-0.03770619220405102,5,62,0.050739902278706686,stop_loss
2021-01-11 11:06:00+00:00,2021-01-11 11:08:00+00:00,1087.05,1082.021266834056,1095.0055220360646,1.3671439828802536,1480.7596239245736,1495.5331804615844,14.77355653701079,0.009977011999999888,2,3,0.010625086242583097,take_profit
2021-01-11 11:09:00+00:00,2021-01-11 11:24:00+00:00,1098.04,1083.1862987990085,1096.1845343845966,4.683227886409586,5077.8861668791815,5128.54829810077,50.662131221588425,0.009977012000000163,4,16,0.025782303012640655,take_profit
2021-01-11 11:25:00+00:00,2021-01-11 11:32:00+00:00,1095.79,1090.7208352735295,1103.8094852968118,1.3659843425376959,1491.398982045324,1506.2786875859777,14.879705540653731,0.009977011999999832,2,8,0.009290101205523014,take_profit
2021-01-11 11:33:00+00:00,2021-01-11 12:06:00+00:00,1101.07,1079.502847167234,1046.0165,5.929598323003036,6407.4256979377715,6196.255226549272,-211.1704713884992,-0.032957147120170956,6,34,0.05340259928978172,stop_loss
2021-01-11 12:07:00+00:00,2021-01-11 12:08:00+00:00,1042.86,1042.86,1055.37432,0.42994008020237323,448.8161281680149,453.29397206454075,4.477843896525826,0.009977012000000007,1,2,0.0030205396697541988,take_profit
2021-01-11 12:09:00+00:00,2021-01-11 12:10:00+00:00,1051.96,1051.96,1064.5835200000001,0.426433495895736,449.04002036284123,453.52009803448163,4.480077671640402,0.009977012000000202,1,2,0.0034316894178487082,take_profit
2021-01-11 12:11:00+00:00,2021-01-11 12:18:00+00:00,1063.74,1049.3502909588512,1061.9424944503576,4.761807733342984,5001.806136610177,5051.709216456812,49.90307984663468,0.00997701200000026,4,8,0.023586590708255698,take_profit
2021-01-11 12:19:00+00:00,2021-01-11 12:20:00+00:00,1064.53,1064.53,1077.30436,0.4239499300729112,451.75917823875494,456.2663849811531,4.507206742398182,0.009977011999999967,1,2,0.005063267357425223,take_profit
2021-01-11 12:21:00+00:00,2021-01-11 12:22:00+00:00,1080.0,1080.0,1092.96,0.4180856981826842,451.9845385758748,456.4939937410608,4.5094551651860115,0.009977012000000101,1,2,0.0022222222222223064,take_profit
2021-01-11 12:23:00+00:00,2021-01-11 12:35:00+00:00,1087.89,1087.89,1100.94468,0.41526055145538604,452.2100113341341,456.72171604373483,4.511704709600735,0.009977011999999875,1,13,0.002307218560700062,take_profit
2021-01-11 12:36:00+00:00,2021-01-11 13:23:00+00:00,1101.93,1080.346001960811,1046.8335,5.8354713011184,6310.638728448764,6102.658079453028,-207.98064899573546,-0.032957147120171115,6,48,0.05347889611862828,stop_loss
2021-01-11 13:24:00+00:00,2021-01-11 13:25:00+00:00,1046.09,1041.2507492962031,1053.7457582877576,1.3791106351378708,1437.4374196192898,1451.7787500040804,14.34133038479058,0.009977011999999924,2,2,0.007112198759188815,take_profit
2021-01-11 13:26:00+00:00,2021-01-11 13:40:00+00:00,1052.91,1043.3480004639155,1055.8681764694825,2.8105265878869674,2935.292588310849,2964.578037687938,29.285449377088753,0.00997701200000012,3,15,0.014540653997017951,take_profit
2021-01-11 13:41:00+00:00,2021-01-11 14:05:00+00:00,1061.97,1041.1687164360008,1008.8715,5.945070196379526,6196.017122609002,5991.81407474008,-204.2030478689221,-0.032957147120170775,6,25,0.05741216795201373,stop_loss
2021-01-11 14:06:00+00:00,2021-01-11 14:07:00+00:00,1001.54,996.9068392300082,1008.8697213007683,1.4142922121589985,1411.328907878922,1425.4097533287772,14.080845449855133,0.009977012000000165,2,2,0.010773408950216631,take_profit
2021-01-11 14:08:00+00:00,2021-01-11 14:14:00+00:00,1011.06,991.2559134813439,960.507,6.110794380600695,6063.424490329336,5863.591317349505,-199.83317297983103,-0.03295714712017088,6,7,0.060392063774652296,stop_loss
2021-01-11 14:15:00+00:00,2021-01-11 14:15:00+00:00,952.38,952.38,963.80856,0.4455106304244507,424.72013433797633,428.95757221490794,4.237437876931608,0.009977012000000014,1,1,0.0002730002730002635,take_profit
2021-01-11 14:16:00+00:00,2021-01-11 14:17:00+00:00,993.47,984.4478046755054,996.2611783316114,2.8587850609317202,2817.141819092455,2845.2484768272425,28.106657734787404,0.009977012000000054,3,2,0.013558537248230975,take_profit
2021-01-11 14:18:00+00:00,2021-01-11 14:19:00+00:00,984.63,984.63,996.44556,0.43255944037805444,426.3373391185623,430.59091186699624,4.253572748433953,0.009977011999999971,1,2,0.004641337355148685,take_profit
2021-01-11 14:20:00+00:00,2021-01-11 14:21:00+00:00,1003.38,1003.38,1015.42056,0.42468802222311386,426.55001775598396,430.8057124017356,4.255694645751646,0.009977011999999955,1,2,0.005910024118479489,take_profit
2021-01-11 14:22:00+00:00,2021-01-11 14:24:00+00:00,1020.27,1015.5501935631132,1027.7367958858706,1.365153242991568,1387.7694095729719,1401.6152016255141,13.845792052542265,0.009977011999999863,2,3,0.010761857155458868,take_profit
2021-01-11 14:25:00+00:00,2021-01-11 14:26:00+00:00,1016.17,1016.17,1028.36404,0.4202324778322601,427.45509209089863,431.7198166741506,4.264724583251962,0.009977011999999908,1,2,0.0027751262091972174,take_profit
2021-01-11 14:27:00+00:00,2021-01-11 14:30:00+00:00,1027.31,1022.5576262649317,1034.8283177801109,1.3586748518568035,1390.7140454259768,1404.5892161457602,13.875170719783455,0.009977011999999957,2,4,0.011982751068324016,take_profit
2021-01-11 14:31:00+00:00,2021-01-11 14:40:00+00:00,1034.32,1019.0648289113184,1031.2936068582542,5.148004649842137,5251.401879605655,5303.795179175303,52.39329956964775,0.009977011999999919,5,10,0.031344264831000036,take_profit
2021-01-11 14:41:00+00:00,2021-01-11 14:45:00+00:00,1032.05,1022.6774405018319,1034.949569787854,2.791097201674312,2857.249391791903,2885.7562032608034,28.50681146890065,0.009977012000000047,3,5,0.015086478368296049,take_profit
2021-01-11 14:46:00+00:00,2021-01-11 15:00:00+00:00,1035.59,1030.7993226812753,1043.1689145534506,1.3627460258148596,1406.1238042007576,1420.1527182687544,14.028914067996766,0.009977012000000111,2,15,0.011191687830125745,take_profit
2021-01-11 15:01:00+00:00,2021-01-11 15:33:00+00:00,1043.48,1028.0897282005399,991.3059999999999,5.15935537604689,5309.589856106148,5109.38544046713,-200.2044156390175,-0.03770619220405093,5,33,0.050456165906390134,stop_loss
2021-01-11 15:34:00+00:00,2021-01-11 15:35:00+00:00,996.56,991.9498768926424,1003.8532754153541,1.3856316994383115,1375.853046723099,1389.579949080492,13.7269023573931,0.009977012000000132,2,2,0.010305450750581984,take_profit
2021-01-11 15:36:00+00:00,2021-01-11 15:38:00+00:00,1007.88,1003.2175101574984,1015.2561202793884,1.372291492609767,1378.084939365653,1391.8341093427234,13.749169977070324,0.00997701199999995,2,3,0.008294638250585401,take_profit
2021-01-11 15:39:00+00:00,2021-01-11 16:01:00+00:00,1012.91,997.970604699284,962.2644999999999,5.209081350441131,5203.713779006504,5007.501547080417,-196.21223192608704,-0.03770619220405085,5,23,0.05223563791452347,stop_loss
2021-01-11 16:02:00+00:00,2021-01-11 16:04:00+00:00,960.83,956.3851651829871,967.8617871651829,1.4085009139766096,1348.417797070979,1361.8709776133699,13.453180542390783,0.009977012000000044,2,3,0.010126661324063589,take_profit
2021-01-11 16:05:00+00:00,2021-01-11 16:12:00+00:00,986.72,972.1668806398177,937.384,5.232226751815511,5091.689249362053,4899.701035882307,-191.98821347974535,-0.03770619220405093,5,8,0.0513012810118372,stop_loss
2021-01-11 16:13:00+00:00,2021-01-11 16:19:00+00:00,941.56,928.823077025604,939.9689539499112,4.858474378753687,4517.1803024264855,4562.248264509959,45.0679620834735,0.009977012000000184,4,7,0.02289816899613402,take_profit
2021-01-11 16:20:00+00:00,2021-01-11 16:21:00+00:00,935.71,931.3813712242259,942.5579476789165,1.4230371831605277,1326.7170399951074,1339.953711823743,13.236671828635735,0.009977012000000052,2,2,0.006893161342723756,take_profit
2021-01-11 16:22:00+00:00,2021-01-11 16:23:00+00:00,958.8,954.3645560374343,965.8169307098835,1.391020178989302,1328.8692247850227,1342.1273689871334,13.25814420211077,0.009977011999999926,2,2,0.011983729662077607,take_profit
2021-01-11 16:24:00+00:00,2021-01-11 16:24:00+00:00,969.05,969.05,980.6786,0.42196334937524405,409.3128966086889,413.3966162899086,4.083719681219691,0.009977012000000103,1,1,0.003147412414220066,take_profit
2021-01-11 16:25:00+00:00,2021-01-11 16:26:00+00:00,978.12,969.2372056621791,980.8680521301253,2.7983156467449013,2714.946584596378,2742.0336392502554,27.087054653877203,0.009977012000000045,3,2,0.013413487097697628,take_profit
2021-01-11 16:27:00+00:00,2021-01-11 16:35:00+00:00,970.57,956.255076761987,922.0415,5.262134121650435,5036.979447878586,4847.054132689022,-189.92531518956457,-0.037706192204050984,5,9,0.05045488733424691,stop_loss
2021-01-11 16:36:00+00:00,2021-01-11 16:39:00+00:00,927.79,919.3642774315146,930.3966487606928,2.8914629524893756,2660.968716752141,2687.517233570801,26.54851681866012,0.009977011999999777,3,4,0.013785447137822099,take_profit
2021-01-11 16:40:00+00:00,2021-01-11 16:40:00+00:00,927.17,922.8808775774176,933.9554481083466,1.417539016382001,1309.5291806194698,1322.5943689688604,13.06518834939061,0.009977011999999993,2,1,0.007172363212787275,take_profit
2021-01-11 16:41:00+00:00,2021-01-11 16:50:00+00:00,943.98,930.0572522968776,941.2179393244401,5.311392542592852,4944.843998032066,4994.17876593856,49.33476790649365,0.00997701199999995,5,10,0.02952393059174983,take_profit
2021-01-11 16:51:00+00:00,2021-01-11 16:54:00+00:00,942.0,937.6422734535494,948.8939807349919,1.4060322509539718,1319.6749512847782,1332.841364109846,13.16641282506771,0.009977012000000047,2,4,0.0067515923566879125,take_profit
2021-01-11 16:55:00+00:00,2021-01-11 16:56:00+00:00,952.47,948.0638388495776,959.4406049157725,1.3928322573414622,1321.8157124811505,1335.0034837063636,13.187771225213055,0.00997701200000005,2,2,0.007821768664629905,take_profit
2021-01-11 16:57:00+00:00,2021-01-11 16:57:00+00:00,962.73,962.73,974.28276,0.4224789526864069,407.14030242220673,411.2023461051567,4.062043682949991,0.009977012000000013,1,1,0.0064607937843424714,take_profit
2021-01-11 16:58:00+00:00,2021-01-11 17:06:00+00:00,967.89,953.6146040441798,919.4955,5.231395004918463,4993.728404618638,4805.43392157926,-188.29448303937806,-0.03770619220405075,5,9,0.05110084823688646,stop_loss
2021-01-11 17:07:00+00:00,2021-01-11 17:09:00+00:00,925.67,925.67,936.7780399999999,0.42945191242443953,397.92868045438536,401.89881967442284,3.970139220037481,0.009977011999999782,1,3,0.00012963583134378834,take_profit
2021-01-11 17:10:00+00:00,2021-01-11 17:15:00+00:00,947.19,934.3769173795424,945.5894403880969,4.739040660689557,4432.482686557976,4476.705619511557,44.22293295358122,0.009977012000000013,4,6,0.021305123576051334,take_profit
2021-01-11 17:16:00+00:00,2021-01-11 17:18:00+00:00,946.3,941.9223814958534,953.2254500738037,1.3807285372834113,1301.8409529902672,1314.8294358003427,12.988482810075539,0.009977012000000158,2,3,0.009563563352002489,take_profit
2021-01-11 17:19:00+00:00,2021-01-11 17:19:00+00:00,952.99,952.99,964.42588,0.4203472968712856,400.98775820357,404.9884178790201,4.000659675450095,0.009977011999999945,1,1,0.000104932895413407,take_profit
2021-01-11 17:20:00+00:00,2021-01-11 17:28:00+00:00,963.68,963.68,975.24416,0.41589179332989706,401.1877911873425,405.19044659427215,4.002655406929648,0.009977012000000094,1,9,0.0031753279096795053,take_profit
2021-01-11 17:29:00+00:00,2021-01-11 17:29:00+00:00,984.99,970.4623963854121,982.1079451420371,5.065418220241418,4920.7186233331495,4969.812692086767,49.09406875361765,0.009977011999999865,5,1,0.027299769540807508,take_profit
2021-01-11 17:30:00+00:00,2021-01-11 17:32:00+00:00,984.95,984.95,996.7694,0.4096033146535099,403.84262739536996,407.87177013500514,4.029142739635176,0.009977012000000103,1,3,0.0003248895883040256,take_profit
2021-01-11 17:33:00+00:00,2021-01-11 17:34:00+00:00,1002.8,998.1610104237997,1010.1389425488853,1.3149958767218353,1313.891504516314,1327.0002158235711,13.108711307257181,0.009977011999999896,2,2,0.007239728759473466,take_profit
2021-01-11 17:35:00+00:00,2021-01-11 17:38:00+00:00,1015.43,1001.6938029484144,1013.7141285837954,4.493537834797408,4505.654657087887,4550.607627669509,44.95297058162214,0.009977012000000089,4,4,0.02048393291511966,take_profit
2021-01-11 17:39:00+00:00,2021-01-11 18:28:00+00:00,1013.54,998.5913128381717,1010.5744085922298,4.990912608690034,4988.870845017383,5038.644869304571,49.774024287188695,0.009977012000000026,5,50,0.03506521696233002,take_profit
2021-01-11 18:29:00+00:00,2021-01-11 19:18:00+00:00,1016.58,1001.5864759210575,965.751,5.006418535487338,5019.380478423048,4830.118753358367,-189.26172506468083,-0.037706192204050984,5,50,0.051840484762635544,stop_loss
2021-01-11 19:19:00+00:00,2021-01-11 19:34:00+00:00,969.58,956.4640373661638,967.9416058145578,4.651065925982665,4453.030323945521,4497.458260923889,44.42793697836805,0.009977011999999934,4,16,0.02535118298644778,take_profit
2021-01-11 19:35:00+00:00,2021-01-11 19:41:00+00:00,968.08,968.08,979.6969600000001,0.4150400651355287,402.1941804368395,406.206876601388,4.012696164548515,0.009977012000000007,1,7,0.006559375258243144,take_profit
2021-01-11 19:42:00+00:00,2021-01-11 19:45:00+00:00,980.08,980.08,991.84096,0.410162864694537,402.3948152450669,406.4095131455047,4.014697900437795,0.00997701199999995,1,4,2.0406497428878762e-05,take_profit
2021-01-11 19:46:00+00:00,2021-01-11 20:45:00+00:00,997.34,982.6302464096357,994.4218093665513,5.017744691435256,4935.523225791459,4984.765000241458,49.241774449999866,0.009977011999999954,5,60,0.03944492349650072,take_profit
2021-01-11 20:46:00+00:00,2021-01-11 20:49:00+00:00,998.12,998.1200000000001,1010.0974400000001,0.40541476097435797,405.0576388625888,409.09890378621253,4.041264923623714,0.009977011999999999,1,4,0.0027752174087283914,take_profit
2021-01-11 20:50:00+00:00,2021-01-11 21:00:00+00:00,1010.39,1010.39,1022.51468,0.40069126021304774,405.25970210877006,409.3029830198257,4.0432809110556605,0.009977012000000089,1,11,0.0060768614099506,take_profit
2021-01-11 21:01:00+00:00,2021-01-11 21:12:00+00:00,1024.23,1014.928457812307,1027.1075993060547,2.645875104663477,2688.0620015416207,2714.8808283877456,26.81882684612492,0.009977012000000058,3,12,0.01779873661189383,take_profit
2021-01-11 21:13:00+00:00,2021-01-11 21:22:00+00:00,1027.18,1027.18,1039.5061600000001,0.3956424430860535,406.80280749662904,410.8614839886567,4.058676492027644,0.00997701200000021,1,10,0.003972039954048989,take_profit
2021-01-11 21:23:00+00:00,2021-01-11 21:57:00+00:00,1038.52,1024.471453707284,1036.7651111517714,4.418668026075037,4531.330586709698,4576.539726349267,45.209139639569,0.009977011999999848,4,35,0.026499248931171265,take_profit
2021-01-11 21:58:00+00:00,2021-01-11 22:11:00+00:00,1038.32,1028.8904995124872,1041.237185506637,2.634459189434138,2713.2833146768285,2740.353774866759,27.0704601899306,0.009977012000000039,3,14,0.015380614839355801,take_profit
2021-01-11 22:12:00+00:00,2021-01-11 22:17:00+00:00,1042.47,1042.47,1054.97964,0.39349727243123794,410.61972131270534,414.7164791996789,4.096757886973535,0.009977012000000044,1,6,0.00011511122622245074,take_profit
2021-01-11 22:18:00+00:00,2021-01-11 22:21:00+00:00,1056.45,1056.45,1069.1274,0.3884838228480732,410.824559207054,414.9233607641575,4.0988015571035135,0.009977012000000061,1,4,0.0,take_profit
2021-01-11 22:22:00+00:00,2021-01-11 22:28:00+00:00,1068.36,1058.6576913274912,1071.3615836234212,2.571415100522646,2724.973347111064,2752.160438894872,27.187091783808228,0.00997701200000036,3,7,0.017653225504511497,take_profit
2021-01-11 22:29:00+00:00,2021-01-11 23:04:00+00:00,1071.97,1057.4689598954253,1070.1585874141704,4.33740514805474,4591.262573131641,4637.069654918926,45.807081787284915,0.009977011999999924,4,36,0.025709674711045967,take_profit
2021-01-11 23:05:00+00:00,2021-01-11 23:16:00+00:00,1069.79,1064.8411122270409,1077.6192055737654,1.2650966041052703,1348.4753503404488,1361.9291050924999,13.453754752051054,0.009977012000000143,2,12,0.006814421521980916,take_profit
2021-01-11 23:17:00+00:00,2021-01-11 23:42:00+00:00,1076.2,1071.2214593319638,1084.0761168439474,1.2596015106119545,1350.6628312056896,1364.1384104805827,13.475579274893107,0.009977011999999976,2,26,0.008576472774577232,take_profit
2021-01-11 23:43:00+00:00,2021-01-12 01:10:00+00:00,1083.73,1067.746081518353,1080.5590344965733,4.7717959595549795,5100.166604224163,5151.051027636507,50.884423412343494,0.009977011999999955,5,88,0.04188312587083508,take_profit
2021-01-12 01:11:00+00:00,2021-01-12 02:48:00+00:00,1077.91,1062.0119206162497,1074.7560636636447,4.82690016447453,5131.356871167654,5182.552480247577,51.19560907992218,0.009977012000000007,5,98,0.034140141570261136,take_profit
2021-01-12 02:49:00+00:00,2021-01-12 03:28:00+00:00,1073.9,1068.932099216313,1081.7592844069088,1.279858531142279,1369.4513177115348,1383.1143499417585,13.663032230223735,0.009977011999999955,2,40,0.01051308315485631,take_profit
2021-01-12 03:29:00+00:00,2021-01-12 04:01:00+00:00,1083.79,1078.7763477136118,1091.721663886175,1.2702365560973155,1371.6728255445228,1385.3580217850545,13.685196240531695,0.009977012000000063,2,33,0.010094206442207489,take_profit
2021-01-12 04:02:00+00:00,2021-01-12 04:56:00+00:00,1093.26,1083.3315620396618,1096.3315407841378,2.582956418859051,2800.9992111340807,2828.9448138755556,27.945602741474886,0.009977011999999867,3,55,0.01555897041874759,take_profit
2021-01-12 04:57:00+00:00,2021-01-12 05:06:00+00:00,1090.81,1090.81,1103.89972,0.3882165303601779,423.8943678500357,428.1235670448079,4.229199194772207,0.00997701199999997,1,10,0.0011551049220304094,take_profit
2021-01-12 05:07:00+00:00,2021-01-12 05:40:00+00:00,1103.18,1098.0766488625122,1111.2535686488625,1.2546940085193794,1379.129321544377,1392.8889113349771,13.759589790600103,0.009977011999999997,2,34,0.007859098243260459,take_profit
2021-01-12 05:41:00+00:00,2021-01-12 05:49:00+00:00,1112.34,1112.34,1125.68808,0.381510161903739,424.7938072993043,429.0319802122551,4.238172912950802,0.009977011999999895,1,9,0.001887911969361804,take_profit
2021-01-12 05:50:00+00:00,2021-01-12 06:03:00+00:00,1123.13,1123.13,1136.6075600000001,0.37803345136271566,425.0057159449518,429.2460030730032,4.240287128051364,0.009977011999999973,1,14,0.005048391548618657,take_profit
2021-01-12 06:04:00+00:00,2021-01-12 06:24:00+00:00,1135.05,1129.7992170737275,1143.3568076786123,1.2226617772269495,1382.7450637207005,1396.5407278143825,13.795664093682035,0.009977011999999886,2,21,0.01052817056517338,take_profit
2021-01-12 06:25:00+00:00,2021-01-12 07:41:00+00:00,1142.1,1131.7280217016055,1145.3087579620249,2.4924587956294575,2823.609071021514,2851.7802526064047,28.171181584890746,0.009977012000000089,3,77,0.01672357937133343,take_profit
2021-01-12 07:42:00+00:00,2021-01-12 10:13:00+00:00,1142.84,1125.9842689622274,1085.6979999999999,4.647791345944213,5238.578519471432,5041.05167094023,-197.52684853120172,-0.03770619220405081,5,152,0.05188827832417483,stop_loss
2021-01-12 10:14:00+00:00,2021-01-12 10:54:00+00:00,1089.51,1074.7716881028994,1087.6689483601342,4.319845989771586,4647.495662433781,4693.863782427832,46.368119994051085,0.00997701200000028,4,41,0.021624399959614824,take_profit
2021-01-12 10:55:00+00:00,2021-01-12 11:09:00+00:00,1091.74,1086.6895707220574,1099.729845570722,1.2548443620547416,1364.9912723966577,1378.6098067012545,13.618534304596778,0.00997701200000004,2,15,0.007089600087933033,take_profit
2021-01-12 11:10:00+00:00,2021-01-12 12:05:00+00:00,1099.41,1094.3240890207715,1107.4559780890206,1.2481113715348653,1367.2055451965537,1380.846171327446,13.640626130892315,0.009977011999999822,2,56,0.0132434669504554,take_profit
2021-01-12 12:06:00+00:00,2021-01-12 13:40:00+00:00,1108.5,1092.150749137788,1053.075,4.722306004456382,5162.632673098008,4967.969453247261,-194.66321985074683,-0.03770619220405095,5,95,0.05277401894451962,stop_loss
2021-01-12 13:41:00+00:00,2021-01-12 13:41:00+00:00,1053.47,1053.47,1066.11164,0.3901169898093683,411.3879331876629,415.4923555337315,4.1044223460685885,0.009977012000000188,1,1,0.004262105233181779,take_profit
2021-01-12 13:42:00+00:00,2021-01-12 13:54:00+00:00,1049.94,1035.736970020246,1048.165813660489,4.419868666772811,4582.403784595291,4628.122482143044,45.718697547753436,0.009977012000000176,4,13,0.02037259271958407,take_profit
2021-01-12 13:55:00+00:00,2021-01-12 14:04:00+00:00,1041.62,1032.1605305707265,1044.5464569375752,2.6557120975542876,2743.865072727458,2771.24064748444,27.375574756982132,0.009977011999999785,3,10,0.016493538910543035,take_profit
