mode,entry_time,exit_time,p0,avg_entry,exit_price,budget,spent,pnl,pnl_pct,fills,hold_bars,reason
normal,2021-05-20 00:40:00+00:00,2021-05-20 01:00:00+00:00,2333.43,2259.116942675159,2304.299281528662,13244.51042245446,5297.804168981784,95.15396663516458,0.017961019999999883,2,21,take_profit
normal,2021-05-20 01:01:00+00:00,2021-05-20 01:15:00+00:00,2306.9,2233.431847133758,2278.100484076433,13339.664389089625,5335.86575563585,95.83759155429016,0.017961019999999914,2,15,take_profit
normal,2021-05-20 01:16:00+00:00,2021-05-20 01:20:00+00:00,2262.8,2262.8,2308.056,13435.501980643916,2015.3252970965873,36.19729796765796,0.017961020000000105,1,5,take_profit
normal,2021-05-20 01:21:00+00:00,2021-05-20 01:27:00+00:00,2322.47,2322.47,2368.9193999999998,13471.699278611573,2020.7548917917359,36.29481902656903,0.017961019999999914,1,7,take_profit
normal,2021-05-20 01:28:00+00:00,2021-05-20 02:07:00+00:00,2358.86,2358.86,2406.0372,13507.994097638142,2026.1991146457212,36.392602822133995,0.017961019999999953,1,40,take_profit
normal,2021-05-20 02:08:00+00:00,2021-05-20 02:55:00+00:00,2417.68,2417.68,2466.0335999999998,13544.386700460276,2031.6580050690413,36.49065006220508,0.017961019999999963,1,48,take_profit
normal,2021-05-20 02:56:00+00:00,2021-05-20 04:02:00+00:00,2463.62,2463.62,2512.8923999999997,13580.877350522482,2037.1316025783722,36.588961456542165,0.017961019999999987,1,67,take_profit
normal,2021-05-20 04:03:00+00:00,2021-05-20 04:16:00+00:00,2526.71,2526.71,2577.2442,13617.466311979024,2042.6199467968536,36.68753771681759,0.017961020000000178,1,14,take_profit
normal,2021-05-20 04:17:00+00:00,2021-05-20 05:08:00+00:00,2585.35,2585.35,2637.057,13654.15384969584,2048.123077454376,36.78637955661907,0.01796101999999974,1,52,take_profit
normal,2021-05-20 05:09:00+00:00,2021-05-20 05:09:00+00:00,2631.27,2631.27,2683.8954,13690.94022925246,2053.641034387869,36.885487691461094,0.01796101999999995,1,1,take_profit
normal,2021-05-20 05:10:00+00:00,2021-05-20 07:04:00+00:00,2657.52,2657.52,2710.6704,13727.82571694392,2059.173857541588,36.98486283878174,0.01796102000000006,1,115,take_profit
normal,2021-05-20 07:05:00+00:00,2021-05-20 07:28:00+00:00,2700.0,2700.0,2754.0,13764.810579782703,2064.7215869674055,37.08450571795311,0.0179610199999999,1,24,take_profit
normal,2021-05-20 07:29:00+00:00,2021-05-20 10:47:00+00:00,2753.2,2665.5184713375793,2718.828840764331,13801.895085500655,5520.758034200262,99.15844546743119,0.01796101999999993,2,199,take_profit
normal,2021-05-20 10:48:00+00:00,2021-05-20 12:17:00+00:00,2716.8,2716.8,2771.1360000000004,13901.053530968085,2085.1580296452125,37.45156507361844,0.017961020000000088,1,90,take_profit
normal,2021-05-20 12:18:00+00:00,2021-05-20 12:37:00+00:00,2799.4,2799.4,2855.388,13938.505096041705,2090.775764406256,37.55246532001547,0.017961019999999724,1,20,take_profit
normal,2021-05-20 12:38:00+00:00,2021-05-20 13:00:00+00:00,2856.18,2856.18,2913.3035999999997,13976.057561361718,2096.408634204258,37.653637407115184,0.017961019999999918,1,23,take_profit
normal,2021-05-20 13:01:00+00:00,2021-05-20 13:20:00+00:00,2913.6,2913.6,2971.872,14013.711198768833,2102.056679815325,37.755082067296826,0.017961020000000084,1,20,take_profit
normal,2021-05-20 13:21:00+00:00,2021-05-20 16:07:00+00:00,2979.0,2884.127388535032,2740.6800000000003,14051.46628083613,5620.586512334452,-290.2269554435252,-0.05163641815789478,2,167,stop_loss
recovery,2021-05-20 16:08:00+00:00,2021-05-20 16:08:00+00:00,2674.12,2674.12,2706.20944,13761.239325392606,6880.619662696303,68.64802494215746,0.009977012000000072,1,1,take_profit
normal,2021-05-20 16:09:00+00:00,2021-05-20 16:30:00+00:00,2712.8,2712.8,2767.056,13829.887350334764,2074.4831025502144,37.25983249456658,0.017961020000000064,1,22,take_profit
normal,2021-05-20 16:31:00+00:00,2021-05-20 17:00:00+00:00,2769.4,2681.2025477707007,2734.8265987261148,13867.147182829332,5546.858873131732,99.62724315749801,0.017961020000000272,2,30,take_profit
normal,2021-05-20 17:01:00+00:00,2021-05-20 18:27:00+00:00,2733.89,2733.89,2788.5678,13966.77442598683,2095.0161638980244,37.62862722009595,0.017961020000000123,1,87,take_profit
normal,2021-05-20 18:28:00+00:00,2021-05-20 21:59:00+00:00,2782.31,2782.31,2837.9562,14004.403053206926,2100.6604579810387,37.730004499006554,0.01796101999999998,1,212,take_profit
normal,2021-05-20 22:00:00+00:00,2021-05-20 22:53:00+00:00,2836.39,2746.059108280255,2800.9802904458597,14042.133057705933,5616.853223082373,100.88441307684661,0.01796101999999994,2,54,take_profit
normal,2021-05-20 22:54:00+00:00,2021-05-21 00:41:00+00:00,2829.35,2829.35,2885.937,14143.01747078278,2121.452620617417,38.10345294796207,0.01796102000000011,1,108,take_profit
normal,2021-05-21 00:42:00+00:00,2021-05-21 08:03:00+00:00,2898.02,2805.7263694267517,2666.1784000000002,14181.120923730741,5672.4483694922965,-292.90491598617245,-0.05163641815789474,2,442,stop_loss
recovery,2021-05-21 08:04:00+00:00,2021-05-21 08:20:00+00:00,2663.5,2663.5,2695.462,13888.21600774457,6944.108003872285,69.28144888393035,0.009977012000000075,1,17,take_profit
normal,2021-05-21 08:21:00+00:00,2021-05-21 09:05:00+00:00,2695.18,2695.18,2749.0836,13957.4974566285,2093.6246184942747,37.603633645268474,0.01796102000000021,1,45,take_profit
normal,2021-05-21 09:06:00+00:00,2021-05-21 14:18:00+00:00,2738.07,2650.870318471338,2519.0244000000002,13995.101090273769,5598.040436109508,-289.0627568237551,-0.05163641815789494,2,313,stop_loss
recovery,2021-05-21 14:19:00+00:00,2021-05-21 14:19:00+00:00,2523.95,2523.95,2554.2374,13706.038333450015,6853.019166725007,68.37265446264519,0.00997701199999997,1,1,take_profit
normal,2021-05-21 14:20:00+00:00,2021-05-21 14:50:00+00:00,2563.73,2482.0825477707003,2531.7241987261145,13774.410987912659,5509.764395165063,98.96098849684768,0.01796102000000001,2,31,take_profit
normal,2021-05-21 14:51:00+00:00,2021-05-21 16:33:00+00:00,2537.78,2456.95898089172,2506.0981605095544,13873.371976409506,5549.348790563802,99.67196461429194,0.017961019999999942,2,103,take_profit
normal,2021-05-21 16:34:00+00:00,2021-05-21 18:58:00+00:00,2506.85,2427.014012738853,2475.55429299363,13973.043941023796,5589.217576409518,100.38804867424278,0.01796101999999998,2,145,take_profit
normal,2021-05-21 18:59:00+00:00,2021-05-21 20:15:00+00:00,2475.65,2396.807643312102,2277.598,14073.43198969804,5629.372795879215,-290.68064765469535,-0.05163641815789459,2,77,stop_loss
recovery,2021-05-21 20:16:00+00:00,2021-05-21 20:19:00+00:00,2268.0,2268.0,2295.216,13782.751342043344,6891.375671021672,68.75533776629163,0.009977012000000052,1,4,take_profit
normal,2021-05-21 20:20:00+00:00,2021-05-21 20:26:00+00:00,2285.0,2285.0,2330.7,13851.506679809636,2077.7260019714454,37.31807827592911,0.01796101999999997,1,7,take_profit
normal,2021-05-21 20:27:00+00:00,2021-05-21 21:18:00+00:00,2331.15,2256.9095541401275,2144.6580000000004,13888.824758085566,5555.529903234226,-286.8676651720898,-0.05163641815789452,2,52,stop_loss
recovery,2021-05-21 21:19:00+00:00,2021-05-21 21:20:00+00:00,2108.51,2108.51,2133.81212,13601.957092913475,6800.978546456738,67.85344456974144,0.009977012000000002,1,2,take_profit
normal,2021-05-21 21:21:00+00:00,2021-05-21 21:21:00+00:00,2168.28,2168.28,2211.6456000000003,13669.810537483216,2050.471580622482,36.82856106899226,0.01796102000000012,1,1,take_profit
normal,2021-05-21 21:22:00+00:00,2021-05-21 21:22:00+00:00,2189.99,2189.99,2233.7898,13706.639098552208,2055.995864782831,36.92778284728229,0.017961020000000272,1,1,take_profit
normal,2021-05-21 21:23:00+00:00,2021-05-21 21:28:00+00:00,2247.43,2247.43,2292.3786,13743.56688139949,2061.5350322099234,37.02727194422323,0.017961020000000074,1,6,take_profit
normal,2021-05-21 21:29:00+00:00,2021-05-21 21:35:00+00:00,2293.89,2293.89,2339.7678,13780.594153343714,2067.0891230015573,37.12702908001347,0.01796102000000002,1,7,take_profit
normal,2021-05-21 21:36:00+00:00,2021-05-21 21:54:00+00:00,2331.9,2331.9,2378.538,13817.721182423727,2072.658177363559,37.22705497679044,0.017961020000000005,1,19,take_profit
normal,2021-05-21 21:55:00+00:00,2021-05-21 22:33:00+00:00,2377.46,2377.46,2425.0092,13854.948237400518,2078.242235610078,37.32735035863698,0.017961019999999835,1,39,take_profit
normal,2021-05-21 22:34:00+00:00,2021-05-22 01:35:00+00:00,2427.54,2427.54,2476.0908,13892.275587759155,2083.8413381638734,37.42791595158815,0.017961020000000025,1,182,take_profit
normal,2021-05-22 01:36:00+00:00,2021-05-22 04:24:00+00:00,2475.89,2397.04,2277.8188,13929.703503710743,5571.881401484297,-287.7119979732397,-0.05163641815789473,2,169,stop_loss
recovery,2021-05-22 04:25:00+00:00,2021-05-22 08:02:00+00:00,2275.4,2252.1816326530607,2279.2078122448975,13641.991505737504,10231.493629303128,102.07973471747937,0.009977011999999855,2,218,take_profit
normal,2021-05-22 08:03:00+00:00,2021-05-22 08:08:00+00:00,2279.82,2279.82,2325.4164,13744.071240454983,2061.6106860682476,37.028630764685204,0.01796101999999985,1,6,take_profit
normal,2021-05-22 08:09:00+00:00,2021-05-22 08:41:00+00:00,2316.08,2316.08,2362.4016,13781.099871219669,2067.16498068295,37.128391561346234,0.017961020000000074,1,33,take_profit
normal,2021-05-22 08:42:00+00:00,2021-05-22 10:44:00+00:00,2365.52,2365.52,2412.8304,13818.228262781015,2072.734239417152,37.22842112885655,0.017961020000000143,1,123,take_profit
normal,2021-05-22 10:45:00+00:00,2021-05-22 10:47:00+00:00,2420.47,2420.47,2468.8794,13855.456683909872,2078.3185025864805,37.32872019132583,0.01796102,1,3,take_profit
