stage,score_crash,score_full,param_initial_pct,param_dca_level_weights,param_sub_order_weights,param_dca_depths,param_take_profit_pct,param_fee_rate,param_capital,param_reentry_delay_bars,param_stop_loss_pct,param_stop_loss_ref,param_max_hold_bars,equity_final,total_return_pct,buy_hold_return_pct,num_cycles,win_rate,avg_pnl_pct,max_drawdown_pct,profit_factor,total_fees,avg_hold_bars,median_hold_bars,max_hold_bars_seen,tp_exits,sl_exits,time_exits,window,sl,ref,max_hold
combo_sweep:crash_2022,354.2138384265774,352.813548828871,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.05,p0,168,45784.18914150799,357.8418914150799,-72.26310681185907,2169,92.99216228676809,0.6946296304672375,14.142319132565559,1.4497614380101733,28014.5579550471,4.70308898109728,2.0,105.0,2017,151,0,crash_2022,0.05,p0,168.0
combo_sweep:crash_2025_26,130.3008342248762,129.74047259641438,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.05,p0,168,23502.227140004416,135.02227140004413,-48.024150476882454,2117,91.92253188474257,0.6421446233452324,14.79565634291678,1.2229373268846904,18430.027988216458,6.881908360888049,3.0,115.0,1946,170,0,crash_2025_26,0.05,p0,168.0
combo_sweep:full,70357.69714274,70358.60589207248,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.05,p0,168,7046648.662293997,70366.48662293996,153.7360197256392,8646,93.02567661346288,0.6970902871133654,22.21078638525281,1.2358545257493272,9181262.809369698,5.655563266250289,2.0,168.0,8042,601,2,full,0.05,p0,168.0
combo_sweep:crash_2022,354.2138384265774,352.813548828871,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.05,p0,336,45784.18914150799,357.8418914150799,-72.26310681185907,2169,92.99216228676809,0.6946296304672375,14.142319132565559,1.4497614380101733,28014.5579550471,4.70308898109728,2.0,105.0,2017,151,0,crash_2022,0.05,p0,336.0
combo_sweep:crash_2025_26,130.3008342248762,129.74047259641438,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.05,p0,336,23502.227140004416,135.02227140004413,-48.024150476882454,2117,91.92253188474257,0.6421446233452324,14.79565634291678,1.2229373268846904,18430.027988216458,6.881908360888049,3.0,115.0,1946,170,0,crash_2025_26,0.05,p0,336.0
combo_sweep:full,68830.16946179318,68831.16179988252,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.05,p0,336,6893907.673075002,68839.07673075002,153.7360197256392,8646,93.03724265556326,0.6969480541424087,22.210786385252792,1.2345916067922185,9020026.101501597,5.655563266250289,2.0,282.0,8043,602,0,full,0.05,p0,336.0
combo_sweep:crash_2022,171.92432740953097,174.89952387875155,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,24,28757.607702538586,187.57607702538587,-72.26310681185907,1880,92.65957446808511,0.7089493611102745,36.043121452389805,1.434829486518416,15260.39356951059,5.426063829787234,2.0,24.0,1731,0,149,crash_2022,0.0,wap,24.0
combo_sweep:crash_2025_26,126.00638794017878,126.22773223152961,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,24,23308.53780025131,133.0853780025131,-48.024150476882454,2004,89.12175648702595,0.6508740535119852,19.36498905767166,1.2470510403273023,18503.625894938763,7.2699600798403194,3.0,24.0,1745,0,258,crash_2025_26,0.0,wap,24.0
combo_sweep:full,181305.36207579388,181308.80242305232,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,24,18142148.49644517,181321.48496445172,153.7360197256392,8116,91.38738294726465,0.7249447326632622,36.04312145238991,1.2817753077132144,22797045.413715348,6.024889107934944,2.0,24.0,7294,0,821,full,0.0,wap,24.0
combo_sweep:crash_2022,191.06648109554132,193.27772648706573,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,48,30537.541539708385,205.37541539708383,-72.26310681185907,1514,95.57463672391016,0.7535794150636944,34.33117457967046,1.585322443847697,12783.317796942887,6.73778071334214,2.0,48.0,1444,0,70,crash_2022,0.0,wap,48.0
combo_sweep:crash_2025_26,6.395208260416958,10.328241989693744,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,48,12261.866982716763,22.618669827167626,-48.024150476882454,1549,93.28599096191091,0.6698906422099082,34.80563888268384,1.0519160919315065,11296.924618981746,9.40542285345384,3.0,48.0,1440,0,108,crash_2025_26,0.0,wap,48.0
combo_sweep:full,101394.09702034926,101397.63115267883,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,48,10150990.12233488,101409.90122334882,153.7360197256392,6635,95.17709118311983,0.7734515343524784,34.80563888268362,1.1780975026656988,16549022.426115481,7.3697061039939715,2.0,48.0,6284,0,350,full,0.0,wap,48.0
combo_sweep:crash_2022,250.6022137730558,252.35363835828537,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,72,36511.859809142305,265.11859809142305,-72.26310681185907,1368,96.78362573099415,0.7825763229954806,36.19654577053537,1.8709510941092595,12691.90604116485,7.456871345029239,2.0,72.0,1321,0,46,crash_2022,0.0,wap,72.0
combo_sweep:crash_2025_26,-17.299819599714475,-12.604458588691626,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,72,10072.484205040484,0.7248420504048392,-48.024150476882454,1335,94.53183520599251,0.676202772208439,37.71019872272613,1.0020699398882362,8419.193996237855,10.91310861423221,3.0,72.0,1260,0,74,crash_2025_26,0.0,wap,72.0
combo_sweep:full,105628.3112730015,105632.43422962163,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,72,10574573.638777282,105645.73638777283,153.7360197256392,5964,96.36150234741784,0.7973796984811299,37.7101987227264,1.183823907559115,16254273.86907485,8.198859825620389,2.0,72.0,5736,0,227,full,0.0,wap,72.0
combo_sweep:crash_2022,77.20897750090498,82.05987647397623,0.05,"[8, 4, 2, 1]","[2, 3, 4]","[0.02, 0.08, 0.2, 0.4]",0.012,0.001,10000.0,0,0.0,wap,120,19742.655730142233,97.42655730142233,-72.26310681185907,1213,97.77411376751854,0.7666863423200715,43.56166727992491,1.343177254128703,8224.509781211442,8.409727947238252,2.0,120.0,1186,0,26,crash_2022,0.0,wap,120.0
