entry_time,exit_time,p0,avg_entry,pnl,pnl_pct,hold_bars,reason,fills
2021-06-03 05:03:00+00:00,2021-06-03 06:56:00+00:00,2779.14,2779.14,33.71192367564004,0.022951024999999955,114,take_profit,1
2021-06-03 06:57:00+00:00,2021-06-05 07:14:00+00:00,2847.55,2734.906106787614,126.24976144062202,0.022951024999999882,2898,take_profit,8
2021-06-05 07:15:00+00:00,2021-06-07 00:41:00+00:00,2800.57,2689.7845500469484,127.11627028762723,0.022951024999999913,2487,take_profit,8
2021-06-07 00:42:00+00:00,2021-06-07 10:25:00+00:00,2758.06,2758.06,34.2390223421537,0.02295102499999981,584,take_profit,1
2021-06-07 10:26:00+00:00,2021-06-09 16:45:00+00:00,2829.44,2556.319745822794,248.44367447643344,0.02295102499999989,3260,take_profit,11
2021-06-09 16:46:00+00:00,2021-06-13 20:40:00+00:00,2618.14,2444.8484457337827,190.8382511875152,0.022951024999999736,5995,take_profit,10
2021-06-13 20:41:00+00:00,2021-06-14 13:43:00+00:00,2503.7,2501.2060588999566,38.95365634342261,0.022951025,1023,take_profit,2
2021-06-14 13:44:00+00:00,2021-06-15 04:43:00+00:00,2563.3,2560.746691208315,39.0330118243196,0.02295102499999992,900,take_profit,2
2021-06-15 04:44:00+00:00,2021-06-28 19:32:00+00:00,2625.91,2091.4455520715906,440.64544436341384,0.022951024999999618,19609,take_profit,13
2021-06-28 19:33:00+00:00,2021-06-29 06:55:00+00:00,2139.51,2112.774868084838,71.6062406254473,0.02295102499999987,683,take_profit,5
2021-06-29 06:56:00+00:00,2021-06-29 13:29:00+00:00,2168.58,2159.5154629279455,48.08388518862375,0.02295102499999987,394,take_profit,3
2021-06-29 13:30:00+00:00,2021-06-30 19:30:00+00:00,2216.0,2171.3786711320417,87.93691866737618,0.02295102499999989,1801,take_profit,6
2021-06-30 19:31:00+00:00,2021-06-30 20:07:00+00:00,2222.9,2222.9,36.441916996936925,0.022951024999999983,37,take_profit,1
2021-06-30 20:08:00+00:00,2021-07-04 05:41:00+00:00,2279.02,2188.8661184144644,136.473473645965,0.022951024999999948,4894,take_profit,8
2021-07-04 05:42:00+00:00,2021-07-04 06:52:00+00:00,2258.68,2258.68,36.75940383321904,0.022951024999999802,71,take_profit,1
2021-07-04 06:53:00+00:00,2021-07-04 21:37:00+00:00,2321.85,2321.85,36.82689711292801,0.022951024999999844,885,take_profit,1
2021-07-04 21:38:00+00:00,2021-07-06 07:56:00+00:00,2376.01,2282.0193706127857,137.91520827585373,0.022951025000000205,2059,take_profit,8
2021-07-06 07:57:00+00:00,2021-07-07 04:23:00+00:00,2341.41,2312.1519431470388,73.7647939238741,0.022951025000000014,1227,take_profit,5
2021-07-07 04:24:00+00:00,2021-07-23 23:51:00+00:00,2369.31,2068.692074281864,335.37104648460445,0.022951025000000007,24208,take_profit,12
2021-07-23 23:52:00+00:00,2021-07-24 15:25:00+00:00,2121.84,2121.84,37.89894489940343,0.022951024999999913,934,take_profit,1
